id,name,chain,type,seat,location,menu items,rate
20288,KAVAR,FALSE,Restaurant,1,0,9,3
20289,PARIS BAGUETTE,TRUE,Restaurant,11,0,9,3
20290,THE WAY FORWARD FOUNDATION,TRUE,Restaurant,12,0,9,3
20291,NABI,FALSE,Restaurant,4,0,9,3
20292,RESTAURANTE Y PUPUSERIA LA LIBERTAD,TRUE,Restaurant,17,1,12,4
20293,CATERING MAIN KITCHEN,TRUE,Restaurant,170,1,20,5
20294,BANCHAN A LA CARTE,FALSE,Restaurant,19,1,12,4
20295,ZANKOU CHICKEN,TRUE,Restaurant,67,1,20,5
20296,SAN MIGUEL RESTAURANT,TRUE,Restaurant,2,0,9,3
20297,YOSHINOYA #1230,TRUE,Restaurant,111,1,20,5
20298,THE BURGERIAN,FALSE,Fast Food,88,1,20,3.5
20299,L A ROSE CAFE,FALSE,Restaurant,8,0,9,3
20300,BIRIYANI KABOB HOUSE,FALSE,Restaurant,4,0,9,3
20301,KELLY'S COFFEE,FALSE,Cafe,13,0,9,3
20302,#1 DONUTS,FALSE,Fast Food,25,1,15,3.5
20303,LITTLE CAESARS #5950,TRUE,Restaurant,14,0,9,3
20304,IPastryRA'S BAKERY,TRUE,Pastry,18,1,12,3
20305,ORIENTAL HEALTH SOUP,FALSE,Restaurant,17,1,12,4
20306,LOS BURRITOS,TRUE,Restaurant,102,1,20,5
20307,XOTIC CAFE,FALSE,Restaurant,6,0,9,3
20308,CHINA EXPRESS,TRUE,Fast Food,18,1,12,2.5
20309,RED STONE BISTRO,FALSE,Restaurant,18,1,12,4
20310,USA DONUTS,FALSE,Fast Food,24,1,15,3.5
20311,ROCKWELL,TRUE,Restaurant,76,1,20,5
20312,AURA THAI HOLLYWOOD,FALSE,Restaurant,22,1,15,4.5
20313,MY HOUSE,FALSE,Restaurant,45,1,20,5
20314,SARK DONG JUHGORI,FALSE,Restaurant,68,1,20,5
20315,SABOR LATINOS,FALSE,Restaurant,46,1,20,5
20316,AUTENTICO SABOR CASERO,FALSE,Restaurant,13,0,9,3
20317,H SALT ESQUIRE FISH & CHIPS,FALSE,Restaurant,1,0,9,3
20318,TRIMANA GRILL,TRUE,Restaurant,2,0,9,3
20319,WINCHELL'S DONUTS #9201,FALSE,Fast Food,9,0,9,2.5
20320,LOUIS JUNIOR,FALSE,Restaurant,10,0,9,3
20321,THE HELIO CAFE,FALSE,Restaurant,22,1,15,4.5
20322,CILANTRO FRESH MEXICAN GRILL,TRUE,Restaurant,8,0,9,3
20323,MAISON METRO,FALSE,Restaurant,105,1,20,5
20324,PIZZA KING,TRUE,Pizza,15,0,9,3
20325,SCREENING ROOM,FALSE,Restaurant,40,1,20,5
20326,JOHNNIE'S NEW YORK  PIZZERIA,FALSE,Restaurant,12,0,9,3
20327,SUSHI-GEN,FALSE,Restaurant,44,1,20,5
20328,THE BEL-AIR,FALSE,Restaurant,14,0,9,3
20329,AMALIA'S RESTAURANT,TRUE,Restaurant,64,1,20,5
20330,CALIFORNIA DINING METRO CAFE,FALSE,Restaurant,214,1,20,5
20331,HOLLYWOOD MAROUCH,FALSE,Restaurant,3,0,9,3
20332,HK MARKET DELI,TRUE,Restaurant,23,1,15,4.5
20333,JACK IN THE BOX #5312,TRUE,Restaurant,35,1,9,3
20334,GOOD GREEK GRILL,TRUE,Restaurant,15,0,9,3
20335,EL GAUCHO,FALSE,Restaurant,92,1,20,5
20336,SA GAE JUL,FALSE,Restaurant,18,1,12,4
20337,PURE PLEASURE LOUNGE,FALSE,Restaurant,35,1,9,3
20338,BUSHI BY JINYA,FALSE,Restaurant,48,1,20,5
20339,ISABELLA SWEETS,FALSE,Restaurant,11,0,9,3
20340,WOOL UM MA RESTAURANT,TRUE,Restaurant,27,1,15,4.5
20341,2040 CAFE,FALSE,Restaurant,23,1,15,4.5
20342,Noon Cafe,TRUE,Cafe,38,1,20,5
20343,LA PROVENCE CAFE,FALSE,Restaurant,11,0,9,3
20344,IL CAPRICCIO ON VERMONT,FALSE,Restaurant,45,1,20,5
20345,THE BUFFALO SPOT,FALSE,Restaurant,9,0,9,3
20346,PAPA JOHN'S PIZZA,TRUE,Pizza,2,0,9,3
20347,GOLDEN OX 2000,FALSE,Restaurant,46,1,20,5
20348,PANADERIA SALVADORENA BAKERY,TRUE,Bakery,8,0,9,3
20349,KABAYO CHAM BADA,FALSE,Restaurant,42,1,20,5
20350,HOMEBOY BAKERY,TRUE,Bakery,20,1,9,3
20351,CANO'S MEXICAN RESTAURANT,TRUE,Restaurant,3,0,9,3
20352,BIG MAMA'S AND PAPA'S PIZZER,TRUE,Restaurant,25,1,15,4.5
20353,TOM'S JR. EXPRESS,FALSE,Fast Food,23,1,15,3.5
20354,TOM N TOMS COFFEE,TRUE,Cafe,143,1,20,5
20355,IMPERIAL CHOPSTICKS,FALSE,Restaurant,11,0,9,3
20356,SINALOA EXPRESS,FALSE,Fast Food,10,0,9,2.5
20357,SIMPLY THAI,FALSE,Restaurant,48,1,20,5
20358,HOT HOT FOODS,TRUE,Restaurant,3,0,9,3
20359,JUICY WINGZ,TRUE,Fast Food,10,0,9,2.5
20360,STAMP PROPER FOODS,TRUE,Restaurant,31,1,15,4.5
20361,PUNCHBOWL,FALSE,Restaurant,22,1,15,4.5
20362,LA MARIPOSA Pastry&RESTAURANT,TRUE,Pastry,27,1,15,3
20363,PERFECT DONUTS,TRUE,Fast Food,2,0,9,2.5
20364,NOSHI SUSHI,FALSE,Restaurant,92,1,20,5
20365,SAEKDONG JUHGORI,FALSE,Restaurant,135,1,20,5
20366,LUNCHSTOP SIDEWALK CAFE,FALSE,Restaurant,205,1,20,5
20367,HANDI KABAB HOUSE,FALSE,Restaurant,5,0,9,3
20368,PRONTO PIZZA,TRUE,Pizza,13,0,9,3
20369,BAMBOO HOUSE THAI RESTAURANT,TRUE,Restaurant,46,1,20,5
20370,NISSI BAKERY,TRUE,Bakery,28,1,15,3
20371,BLUE WHALE,FALSE,Restaurant,108,1,20,5
20372,ANGELES BAKERY,TRUE,Bakery,13,0,9,3
20373,ELM TREE SANDWICH SHOP,FALSE,Restaurant,15,0,9,3
20374,LEMPIRA RESTAURANT,TRUE,Restaurant,16,1,12,4
20375,FOOD AND BOUNTY,TRUE,Restaurant,21,1,15,4.5
20376,KIM GARDEN EXPRESS,FALSE,Fast Food,26,1,15,3.5
20377,RICHIE'S CAFE & GRILL,FALSE,Restaurant,38,1,20,5
20378,BURGER KING #06023,TRUE,Fast Food,81,1,20,3.5
20379,LUCY'S MEXICAN RESTAURANT,TRUE,Restaurant,6,0,9,3
20380,MARISCOS COLIMA RESTAURANT,TRUE,Restaurant,15,0,9,3
20381,ART'S CHILI DOG STAND,FALSE,Restaurant,17,1,12,4
20382,JINO'S PIZZA,FALSE,Pizza,22,1,15,4
20383,DESERT ROSE,FALSE,Restaurant,125,1,20,5
20384,SCOOPS,FALSE,Restaurant,22,1,15,4.5
20385,GOLDEN LOUISIAN FAMOUS FRIED,FALSE,Restaurant,17,1,12,4
20386,MI JACALITO AZTECA,FALSE,Restaurant,36,1,20,5
20387,O'WOKS,FALSE,Restaurant,106,1,20,5
20388,THE PALACE,FALSE,Restaurant,117,1,20,5
20389,JACK IN THE BOX #294,TRUE,Restaurant,11,0,9,3
20390,ARTS DISTRICT BREWING CO.,FALSE,Restaurant,38,1,20,5
20391,EL MARATIAL,FALSE,Restaurant,12,0,9,3
20392,WOODY'S Pastry-B-QUE,FALSE,Pastry,3,0,9,3
20393,BIANCA'S DELI,TRUE,Restaurant,26,1,15,4.5
20394,SPL. COFFEE,FALSE,Cafe,13,0,9,3
20395,FAULTLINE Pastry,FALSE,Pastry,47,1,20,3
20396,WESTFIELD CEN. CITY SCULLERY,FALSE,Restaurant,22,1,15,4.5
20397,JACOB���S MARKET,FALSE,Restaurant,27,1,15,4.5
20398,NANAY GLORIA BAKESHOP & RESTAURANT,TRUE,Restaurant,3,0,9,3
20399,SAEK DONG LUHGORI,FALSE,Restaurant,103,1,20,5
20400,"KIMS FISH MANNA WORLD, INC.",FALSE,Restaurant,13,0,9,3
20401,HO HO CHICKEN,FALSE,Restaurant,17,1,12,4
20402,COOLEST SHAVE ICE,FALSE,Restaurant,26,1,15,4.5
20403,TOSA EXPRESS,FALSE,Fast Food,22,1,15,3.5
20404,CANTER'S DELI,TRUE,Restaurant,15,0,9,3
20405,BEZIAN'S BAKERY,TRUE,Bakery,3,0,9,3
20406,YO BOBA,FALSE,Restaurant,2,0,9,3
20407,NEXT MEX,FALSE,Restaurant,15,0,9,3
20408,SHOWA,FALSE,Restaurant,9,0,9,3
20409,TROPICALIA,FALSE,Restaurant,40,1,20,5
20410,ARA'S PASTRY,FALSE,Restaurant,12,0,9,3
20411,HI PIZZA,FALSE,Pizza,12,0,9,3
20412,FARFALLA,FALSE,Restaurant,92,1,20,5
20413,CAFFE MODERNA,FALSE,Restaurant,27,1,15,4.5
20414,TUB TIM SIAM,FALSE,Restaurant,19,1,12,4
20415,CHINATOWN EXPRESS #42,TRUE,Fast Food,2,0,9,2.5
20416,MUSTARD SEED CAFE,FALSE,Restaurant,46,1,20,5
20417,ROCCO'S ITALIAN MARKET&DELI,TRUE,Restaurant,17,1,12,4
20418,JENI'S SPLENDID ICE CREAM,TRUE,Restaurant,12,0,9,3
20419,TUMBY'S PIZZA,TRUE,Pizza,18,1,12,3
20420,COOKIESQUARICE.COM,FALSE,Restaurant,14,0,9,3
20421,MELROSE CAFE & BAKERY,TRUE,Bakery,18,1,12,3
20422,SPITZ,TRUE,Restaurant,49,1,20,5
20423,SUBWAY,TRUE,Fast Food,4,0,9,2.5
20424,FRESH-N-TASTY DONUT & CHINESE FOOD,TRUE,Fast Food,26,1,15,3.5
20425,DOS TEMPERADOS,FALSE,Restaurant,2,0,9,3
20426,PANORAMA CAFE,FALSE,Restaurant,200,1,20,5
20427,"LUNCH STOP, INC.",FALSE,Restaurant,34,1,15,4.5
20428,MEN OH,FALSE,Restaurant,24,1,15,4.5
20429,BURGER KING #6941,TRUE,Fast Food,70,1,20,3.5
20430,CUTIES CAFE,FALSE,Restaurant,1,0,9,3
20431,YURI'S AUTHENTIC TACOS AND MEXICAN RESTAURANT,TRUE,Fast Food,29,1,15,3.5
20432,MESS HALL,FALSE,Restaurant,216,1,20,5
20433,PARIS BAGUETTE,TRUE,Restaurant,16,1,12,4
20434,THE LEXINGTON THEATER,,Restaurant,35,1,9,3
20435,SUNLIFE ORGANICS,TRUE,Restaurant,9,0,9,3
20436,COFFEEWALK YOGURTTA TALK,FALSE,Cafe,15,0,9,3
20437,CLIMAX PIZZA & PASTA HOUSE,FALSE,Pizza,23,1,15,4
20438,PastryISTA SOCIETY,TRUE,Pastry,21,1,15,3
20439,ANNIES BAKERY CAFE,TRUE,Bakery,21,1,15,3
20440,LOUISIANA,FALSE,Restaurant,13,0,9,3
20441,SUBWAY,TRUE,Fast Food,18,1,12,2.5
20442,REDBIRD,FALSE,Restaurant,142,1,20,5
20443,JEAN'S ICE CREAM,FALSE,Restaurant,12,0,9,3
20444,MARLIN RESTAURANT,TRUE,Restaurant,12,0,9,3
20445,GROW,FALSE,Restaurant,11,0,9,3
20446,BOOTLEG THEATER,FALSE,Restaurant,23,1,15,4.5
20447,WELLTOPIA,FALSE,Restaurant,10,0,9,3
20448,XLIXE PIZZERIA,FALSE,Restaurant,46,1,20,5
20449,ROAST,TRUE,Restaurant,48,1,20,5
20450,PANADERIA SALVADORENA,TRUE,Restaurant,13,0,9,3
20451,LEELIN BAKERY AND CAFE (LOS ANGELES),TRUE,Bakery,21,1,15,3
20452,QUEEN BEE ORGANIC COFFEE,FALSE,Cafe,8,0,9,3
20453,BEN & JERRY'S KIOSK,FALSE,Restaurant,24,1,15,4.5
20454,RESIDENT,FALSE,Restaurant,96,1,20,5
20455,PALERMO RESTAURANT,TRUE,Restaurant,117,1,20,5
20456,TACOS EL RAYO #2,FALSE,Fast Food,10,0,9,2.5
20457,KINLY DONUTS,FALSE,Fast Food,3,0,9,2.5
20458,MARU COFFEE,TRUE,Cafe,2,0,9,4
20459,ZAN RESPUB,FALSE,Restaurant,76,1,20,5
20460,CHADO TEA ROOM,TRUE,Restaurant,17,1,12,4
20461,PANADERIA SALVADORENA BAKERY,TRUE,Bakery,18,1,12,3
20462,LOUISIANA FRIED CHICKEN & CHINESE FOOD,TRUE,Restaurant,4,0,9,3
20463,DOUBLE AA SNACK SHOP,FALSE,Restaurant,19,1,12,4
20464,FISH WORLD,FALSE,Restaurant,5,0,9,3
20465,KOMASA RESTAURANT,TRUE,Restaurant,20,1,9,3
20466,TENRAKU,FALSE,Restaurant,148,1,20,5
20467,WINCHELL'S DONUT HOUSE #9887,TRUE,Fast Food,27,1,15,3.5
20468,VOSS,FALSE,Restaurant,45,1,20,5
20469,ROSCOE'S HOUSE OF CHICKEN & WAFFLES,FALSE,Restaurant,38,1,20,5
20470,US CHAMBADA,FALSE,Restaurant,45,1,20,5
20471,GALERO GRILLE,FALSE,Restaurant,80,1,20,5
20472,JAPANESE AMERICAN NAT. MUSEU,FALSE,Restaurant,204,1,20,5
20473,GUERRILLA TACOS,FALSE,Fast Food,35,1,9,2.5
20474,SUBWAY # 43706,TRUE,Fast Food,23,1,15,3.5
20475,KUSHI-SHABU,FALSE,Restaurant,130,1,20,5
20476,DUFF'S CAKE MIX/CHARM CITY CAKES WEST,FALSE,Restaurant,7,0,9,3
20477,ROASTED SESAME KITCHEN,TRUE,Restaurant,22,1,15,4.5
20478,GREEN BOWL 2 GO,FALSE,Restaurant,5,0,9,3
20479,SAM'S DONUT FACTORY,FALSE,Fast Food,26,1,15,3.5
20480,THAI ANGEL,FALSE,Restaurant,49,1,20,5
20481,CARL'S JR #337,TRUE,Restaurant,89,1,20,5
20482,LOTUS LOUNGE,FALSE,Restaurant,20,1,9,3
20483,CHURCH OF SCIENTOLOGY-CAFE,FALSE,Restaurant,31,1,15,4.5
20484,"THE FOODSHOP, INC",TRUE,Restaurant,8,0,9,3
20485,VIBIANA,FALSE,Restaurant,229,1,20,5
20486,PIZZA PAUL,FALSE,Pizza,33,1,15,4
20487,FUEGO NIGHT CLUB,FALSE,Restaurant,33,1,15,4.5
20488,NIRVANA,FALSE,Restaurant,122,1,20,5
20489,STARBUCKS #29377,TRUE,Cafe,25,1,15,5
20490,FAULTLINE,FALSE,Restaurant,38,1,20,5
20491,A &T BURGERS,FALSE,Fast Food,1,0,9,2.5
20492,TACOS LOS MISMOS HERMANOS,FALSE,Fast Food,5,0,9,2.5
20493,MIA JEE TANDOORI LLC,FALSE,Restaurant,49,1,20,5
20494,VAN LEEUWEN ICE CREAM,FALSE,Restaurant,3,0,9,3
20495,REJUVENATE CAFE,FALSE,Restaurant,228,1,20,5
20496,JOSE CHIQUITO 2,TRUE,Restaurant,17,1,12,4
20497,JACK IN THE BOX # 5312,TRUE,Restaurant,38,1,20,5
20498,JAVAN RESTAURANT,TRUE,Restaurant,102,1,20,5
20499,DWP CAFETERIA,FALSE,Restaurant,151,1,20,5
20500,TOM'S JR EXRESS,FALSE,Restaurant,1,0,9,3
20501,NEW L.A. BURGER MEXICAN FOOD,TRUE,Fast Food,15,0,9,2.5
20502,LAS CHAMPAS #4,TRUE,Restaurant,18,1,12,4
20503,LA REINA MINI MARKET,FALSE,Restaurant,9,0,9,3
20504,TAPAS AND WINE Pastry C,FALSE,Pastry,33,1,15,3
20505,TACOS EL GORDO RESTAURANT I,TRUE,Fast Food,28,1,15,3.5
20506,CRISP,FALSE,Restaurant,21,1,15,4.5
20507,CHAMBADA,FALSE,Restaurant,42,1,20,5
20508,PURGATORY PIZZA,FALSE,Pizza,14,0,9,3
20509,KAGAYA RESTAURANT,TRUE,Restaurant,34,1,15,4.5
20510,HASHI,FALSE,Restaurant,33,1,15,4.5
20511,GYUTARO,FALSE,Restaurant,40,1,20,5
20512,TRAXX RESTAURANT,TRUE,Restaurant,113,1,20,5
20513,KUKUI HUT CAFE,FALSE,Restaurant,26,1,15,4.5
20514,L.A. PIZZA,FALSE,Pizza,8,0,9,3
20515,COURTYARD CAFE / MANNA CAFE,TRUE,Restaurant,202,1,20,5
20516,URTH CAFFE,FALSE,Restaurant,84,1,20,5
20517,RENDEZVOUS LOUNGE Pastry,FALSE,Pastry,31,1,15,3
20518,PANADERIA CECILIA,FALSE,Restaurant,21,1,15,4.5
20519,STARBUCKS COFFEE #15062,TRUE,Cafe,19,1,12,4
20520,SUBWAY SANDWICHES #24202,TRUE,Fast Food,37,1,20,3.5
20521,CRIMINAL COURT BLDG- KITCHEN,TRUE,Restaurant,18,1,12,4
20522,RAFFALLO'S PIZZA - FOUNTAIN,TRUE,Pizza,29,1,15,4
20523,MAKO SUSHI RESTAURANT,TRUE,Restaurant,36,1,20,5
20524,GROUND WORK COFFEE,FALSE,Cafe,124,1,20,3
20525,SUBWAY,TRUE,Fast Food,23,1,15,3.5
20526,OSSO DTLA,FALSE,Restaurant,167,1,20,5
20527,NEW TG EXPRESS,FALSE,Fast Food,11,0,9,2.5
20528,GREEN LEAF @ USC,FALSE,Restaurant,43,1,20,5
20529,LOIT,FALSE,Restaurant,37,1,20,5
20530,SUBWAY #24017,TRUE,Fast Food,18,1,12,2.5
20531,M CAFE,TRUE,Restaurant,11,0,9,3
20532,THE HEARTH & HOUND,FALSE,Restaurant,70,1,20,5
20533,KING KONG ROLL N TERIYAKI,FALSE,Restaurant,11,0,9,3
20534,LA MONARCA BAKERY,TRUE,Bakery,20,1,9,3
20535,CHEN CHEN EXPRESS,FALSE,Fast Food,25,1,15,3.5
20536,DOMINO'S PIZZA #7795,TRUE,Pizza,22,1,15,4
20537,TIPSY TAILS,FALSE,Restaurant,35,1,9,3
20538,LOVE SHRIMP THAI THAI,FALSE,Restaurant,45,1,20,5
20539,CAL MARE,FALSE,Restaurant,110,1,20,5
20540,MUSCLE MAKER GRILL,FALSE,Restaurant,27,1,15,4.5
20541,BLACK ELEPHANT COFFEE,FALSE,Cafe,5,0,9,3
20542,BENGEES ICE CREAM,FALSE,Restaurant,5,0,9,3
20543,TACO MEL,FALSE,Fast Food,8,0,9,2.5
20544,GEISHA,FALSE,Restaurant,37,1,20,5
20545,SINGAPORE'S BANANA LEAF,TRUE,Restaurant,9,0,9,3
20546,SSA RIT GOL,FALSE,Restaurant,35,1,9,3
20547,STARBUCKS #49792,TRUE,Cafe,32,1,15,5
20548,WAHLBURGERS,FALSE,Fast Food,4,0,9,2.5
20549,JAFFA RESTAURANT,TRUE,Restaurant,48,1,20,5
20550,POLLO CAMPERO,TRUE,Restaurant,100,1,20,5
20551,CHIPOTLE MEXICAN GRILL #3119,TRUE,Restaurant,19,1,12,4
20552,MUL DAE PO,FALSE,Restaurant,64,1,20,5
20553,THE CHOCOLATE GIRL,FALSE,Restaurant,6,0,9,3
20554,NOMAD HOTEL,FALSE,Restaurant,11,0,9,3
20555,DOLLAR HITS TEMPLE,FALSE,Restaurant,2,0,9,3
20556,EL ZARAPE MELROSE,FALSE,Restaurant,33,1,15,4.5
20557,A WON JAPANESE RESTAURANT,TRUE,Restaurant,97,1,20,5
20558,PITA CAFE,TRUE,Restaurant,6,0,9,3
20559,HEY HEY,FALSE,Restaurant,17,1,12,4
20560,SUBWAY #39254,TRUE,Fast Food,21,1,15,3.5
20561,TINDER'S PIZZA,FALSE,Pizza,15,0,9,3
20562,MASON'S DUMPLING SHOP,FALSE,Restaurant,4,0,9,3
20563,ONE EYE JACK,FALSE,Restaurant,20,1,9,3
20564,SAM SIK E,FALSE,Restaurant,13,0,9,3
20565,EARL OF SANDWICH,FALSE,Restaurant,22,1,15,4.5
20566,BIONICOS DAISY'S,FALSE,Restaurant,28,1,15,4.5
20567,UNI LUV,FALSE,Restaurant,9,0,9,3
20568,BLACKBIRD PIZZA SHOP,FALSE,Pizza,6,0,9,3
20569,ALO YOGA COFFEE,FALSE,Cafe,25,1,15,3
20570,TACTILE COFFEE,FALSE,Cafe,14,0,9,3
20571,SOPITA CAFE,TRUE,Restaurant,24,1,15,4.5
20572,"KEBAB DADDY HOLLYWOOD, LLC",FALSE,Restaurant,15,0,9,3
20573,WI KOREAN BBQ,FALSE,Restaurant,99,1,20,5
20574,IFOOD CHINESE,TRUE,Restaurant,11,0,9,3
20575,"PHO LEGEND, INC",FALSE,Restaurant,37,1,20,5
20576,ROXY & JO'S SEAFOOD GRILL AND OYSTER Pastry,TRUE,Restaurant,16,1,12,4
20577,TASTE NOODLE HOUSE,FALSE,Restaurant,43,1,20,5
20578,THE FOOD SHOP,TRUE,Restaurant,14,0,9,3
20579,PHO VT,FALSE,Restaurant,17,1,12,4
20580,SUBWAY #25803,TRUE,Fast Food,20,1,9,2.5
20581,POINT FIVE,FALSE,Restaurant,8,0,9,3
20582,MI PUEBLO VIEJO RESTAURANT,TRUE,Restaurant,12,0,9,3
20583,CARLS JR #422,FALSE,Restaurant,34,1,15,4.5
20584,INTI PERUVIAN RESTAURANT,TRUE,Restaurant,41,1,20,5
20585,FOUNDERS ROOM LOUNGE,FALSE,Restaurant,160,1,20,5
20586,PANDA GARDEN,TRUE,Restaurant,44,1,20,5
20587,EL CENTRO,FALSE,Restaurant,133,1,20,5
20588,SOOL O BANG,FALSE,Restaurant,32,1,15,4.5
20589,GUADALA HARRY'S BURITO JOINT,FALSE,Restaurant,38,1,20,5
20590,STARBUCKS CAFE 84,TRUE,Cafe,20,1,9,4
20591,NIZAM INDIAN CUISINE,TRUE,Restaurant,47,1,20,5
20592,TACO SHOP,FALSE,Fast Food,21,1,15,3.5
20593,TOMBO LOCO PERUVIAN RESTAURANT,TRUE,Restaurant,9,0,9,3
20594,LA PERGOLETTO DELI,TRUE,Restaurant,7,0,9,3
20595,WKNDR,FALSE,Restaurant,2,0,9,3
20596,69TH FLOOR Pastry,FALSE,Pastry,28,1,15,3
20597,THE SHAWARMA SHAK,FALSE,Restaurant,19,1,12,4
20598,POLLITOS DELI,TRUE,Restaurant,26,1,15,4.5
20599,PERFECT DONUT LOUISIANA FRIED CHICKEN,TRUE,Fast Food,23,1,15,3.5
20600,TOM N TOMS VERMONT GALLERIA,TRUE,Restaurant,9,0,9,3
20601,CAFECITO PURA VIDA,FALSE,Restaurant,13,0,9,3
20602,MI PUEBLO RESTAURANT,TRUE,Restaurant,17,1,12,4
20603,CIABATTA,FALSE,Restaurant,35,1,9,3
20604,SWEETFIN POKE,TRUE,Restaurant,4,0,9,3
20605,"T-FISH, INC",FALSE,Restaurant,133,1,20,5
20606,STARBUCKS #27874,TRUE,Cafe,105,1,20,5
20607,THE HABIT BURGER GRILL #230,FALSE,Fast Food,44,1,20,3.5
20608,FEEL KARAOKE,TRUE,Restaurant,97,1,20,5
20609,TAN-CHA,FALSE,Restaurant,15,0,9,3
20610,EBAES ON WILSHIRE,FALSE,Restaurant,38,1,20,5
20611,LITTLE EASY,FALSE,Restaurant,61,1,20,5
20612,ROUNDING,FALSE,Restaurant,49,1,20,5
20613,BOTANAS EL ATORON,TRUE,Restaurant,4,0,9,3
20614,P & C,FALSE,Restaurant,36,1,20,5
20615,MATCHA CHA,FALSE,Restaurant,18,1,12,4
20616,VEGAN HOUSE THAI BISTRO,TRUE,Restaurant,2,0,9,3
20617,THE BAKED BEAR,FALSE,Restaurant,19,1,12,4
20618,SUSHI AI,FALSE,Restaurant,45,1,20,5
20619,MELODY,FALSE,Restaurant,44,1,20,5
20620,FAT TOMATO / WHIPPED LA,FALSE,Restaurant,16,1,12,4
20621,MAMA'S PIZZA,FALSE,Pizza,18,1,12,3
20622,TRIPLE BEAM  PIZZA,FALSE,Pizza,43,1,20,4
20623,PITA HUT,FALSE,Restaurant,13,0,9,3
20624,BRIAN'S SHAVE ICE,FALSE,Restaurant,10,0,9,3
20625,WENDY'S #34860,FALSE,Restaurant,68,1,20,5
20626,LA JOLLA MEXICAN FOOD,TRUE,Restaurant,15,0,9,3
20627,MUMU BAKERY,TRUE,Bakery,29,1,15,3
20628,"LOS ANGELES POST OFFICE CAFE, LLC",FALSE,Restaurant,201,1,20,5
20629,CORDRAY'S BAKERY,TRUE,Bakery,8,0,9,3
20630,STONE GRILL KOREAN BBQ,FALSE,Restaurant,88,1,20,5
20631,CACTUS MEXICAN CUISINE,FALSE,Restaurant,46,1,20,5
20632,POLLOS AL CARBON RESTAURANT,TRUE,Restaurant,12,0,9,3
20633,COTE EST,FALSE,Restaurant,48,1,20,5
20634,SUNNY CAFETERIA,FALSE,Restaurant,8,0,9,3
20635,MELROSE BISTRO CAFE,FALSE,Restaurant,1,0,9,3
20636,COFFEE WALK  YOGUR TALK,FALSE,Cafe,27,1,15,3
20637,HONG KONG EXPRESS,TRUE,Fast Food,21,1,15,3.5
20638,WATTS SENIOR CITIZENS CENTER,FALSE,Restaurant,5,0,9,3
20639,LI ORIENT,FALSE,Restaurant,131,1,20,5
20640,LA MICHOACANA PEDIR DE BOCA,FALSE,Restaurant,6,0,9,3
20641,SMAFFEE,FALSE,Restaurant,7,0,9,3
20642,SHABU HYANG,FALSE,Restaurant,129,1,20,5
20643,BIG 8,FALSE,Restaurant,20,1,9,3
20644,COCINA GONZALEZ,FALSE,Restaurant,20,1,9,3
20645,BELLA FROZEN YOGURT,FALSE,Restaurant,8,0,9,3
20646,THE ROOF ON WILSHIRE,FALSE,Restaurant,71,1,20,5
20647,SHILOH'S STEAK HOUSE,FALSE,Restaurant,102,1,20,5
20648,CONI SEAFOOD,TRUE,Restaurant,31,1,15,4.5
20649,JUICE BUTCHER,FALSE,Restaurant,22,1,15,4.5
20650,SWEETGREEN LA BREA,TRUE,Restaurant,21,1,15,4.5
20651,STARBUCKS,TRUE,Cafe,20,1,9,4
20652,ROO SILVERLAKE,FALSE,Restaurant,26,1,15,4.5
20653,DULCE,FALSE,Restaurant,16,1,12,4
20654,CHINA TOWN EXPRESS,TRUE,Fast Food,27,1,15,3.5
20655,LE BALCON BAKERY,TRUE,Bakery,14,0,9,3
20656,LYTE NUTRITION AND FITNESS,FALSE,Restaurant,7,0,9,3
20657,DAN'S DELI,TRUE,Restaurant,5,0,9,3
20658,NEON COFFEE,FALSE,Cafe,14,0,9,3
20659,RINCONCITO,FALSE,Restaurant,24,1,15,4.5
20660,XHEA,FALSE,Restaurant,41,1,20,5
20661,CHIPOTLE MEXICAN GRILL #3062,TRUE,Restaurant,23,1,15,4.5
20662,FLAVOR OF INDIA,FALSE,Restaurant,34,1,15,4.5
20663,CHECKER'S LOUNGE,FALSE,Restaurant,97,1,20,5
20664,SABOR NICARAGUENSE RESTAURANT,TRUE,Restaurant,20,1,9,3
20665,MI CUSCATLAN,FALSE,Restaurant,134,1,20,5
20666,LA COLOMBE,TRUE,Restaurant,12,0,9,3
20667,QUICK STOP BURGERS #1,FALSE,Fast Food,24,1,15,3.5
20668,TRAMP STAMP GRANNY'S,FALSE,Restaurant,36,1,20,5
20669,TANDOORI EATS,FALSE,Restaurant,7,0,9,3
20670,FUDU CHINESE GRILL CUISINE,FALSE,Restaurant,34,1,15,4.5
20671,RANCE'S CHICAGO PIZZA,FALSE,Pizza,22,1,15,4
20672,WALL STREET PIZZA,FALSE,Pizza,3,0,9,3
20673,STARBUCKS #53657,TRUE,Cafe,39,1,20,5
20674,JIN JU CO,FALSE,Restaurant,26,1,15,4.5
20675,B BEE CREPE,FALSE,Restaurant,6,0,9,3
20676,ALL TIME,FALSE,Restaurant,12,0,9,3
20677,LIEDER'S,FALSE,Restaurant,98,1,20,5
20678,LOWBOY,FALSE,Restaurant,228,1,20,5
20679,EGGSLUTS,TRUE,Restaurant,23,1,15,4.5
20680,DAVE'S HOT CHICKEN,FALSE,Restaurant,17,1,12,4
20681,WALT'S,FALSE,Restaurant,29,1,15,4.5
20682,LA MONARCA BAKERY,TRUE,Bakery,2,0,9,3
